Ticket ID,Created at,Subject,Description,Requester role,Organization ID
1440,2026-08-11 10:15:30,Field mapping lost,"Could the app remember the mapping for a file with the same columns? Every time we import the weekly export, we have to map all 26 columns again. Our ops lead spends about 14 minutes per upload just clicking through the mapping screen. The mapping from last week is gone, even though the file has exactly the same headers.",Buyer,ACC-038
1441,2026-08-16 03:48:30,Import stuck at 0%,"Hi team, This blocks our weekly reporting, because the numbers are incomplete until someone notices. If a row is malformed, please tell us which one, instead of silently dropping it. We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 1000 rows and only part of it came through, with no error message. Any update would help.",Admin,ACC-023
1442,2026-07-14 05:51:10,Upload rejected with no reason,"Quick question. I uploaded a CSV with 8200 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. This blocks our weekly reporting, because the numbers are incomplete until someone notices.",Admin,ACC-014
1443,2026-09-04 20:51:33,Sync status unclear,"Hello, Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running.",End user,ACC-033
1444,2026-06-20 16:40:29,SSO setup,"Quick question. We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? Thanks!",End user,ACC-025
1445,2026-06-09 20:45:57,Revenue chart off by a few percent,"Following up on last week. We filtered both systems to the same date range, and the totals still differ. Is there a way to see which rows make up a total, so we can reconcile it ourselves? I have to screenshot the source system next to yours in every exec review to prove the figure is right.",Executive,ACC-026
1446,2026-08-10 03:39:18,Enable SAML for our workspace,"Hi there. Is there documentation for the SAML attributes you expect? Our IT team expected to configure SAML themselves, the same way they do for other tools. Rolling out to 95 new seats is on hold until SSO works. Please advise.

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Executive,ACC-050
1447,2026-06-18 16:02:49,Numbers don't match Salesforce,"Following up on last week. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. We filtered both systems to the same date range, and the totals still differ. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Thanks!",Executive,ACC-058
1448,2026-07-26 08:12:02,Dashboard totals are wrong,"Hi team, I have to screenshot the source system next to yours in every exec review to prove the figure is right. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Is there a way to see which rows make up a total, so we can reconcile it ourselves?",End user,ACC-003
1449,2026-06-08 03:29:19,Charts break in slides,"An SVG or high-resolution export would fix most of this. I rebuild the same 5 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. Please advise.",Admin,
1450,2026-08-16 19:04:13,Stale data on the home dashboard,"Quick question. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Please advise.",End user,
1451,2026-06-14 01:05:51,Okta integration help,"Hi there. Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? We want to enable SSO with Okta, but the settings page says to contact support. Thanks in advance.",Admin,ACC-034
1452,2026-09-16 05:25:14,Invoice higher than expected,"Following up on last week. Finance wants a way to set a spending cap before the renewal conversation. Please send a breakdown of the query volume by team. Our invoice this month was 5% higher than last month, and nobody on our side changed anything. Any update would help.",End user,ACC-007
1453,2026-06-21 10:54:51,Unexpected overage charge,"Quick question. Please send a breakdown of the query volume by team. Our invoice this month was 3% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. I cannot find a usage breakdown that explains the overage.",End user,
1454,2026-06-28 08:13:31,SSO setup,"Our IT team expected to configure SAML themselves, the same way they do for other tools. We want to enable SSO with Okta, but the settings page says to contact support.",End user,ACC-020
1455,2026-07-02 17:20:03,CSV import failed,"Hi team, We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 3300 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. This blocks our weekly reporting, because the numbers are incomplete until someone notices.

Steps to reproduce:
1. Open the Pipeline dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-028
1456,2026-08-10 18:48:39,Numbers don't match Salesforce,"Is there a way to see which rows make up a total, so we can reconcile it ourselves? I have to screenshot the source system next to yours in every exec review to prove the figure is right. We filtered both systems to the same date range, and the totals still differ. The revenue total on our Marketing Funnel dashboard is about 18% lower than what Salesforce shows for the same period. Thanks in advance.",End user,ACC-020
1457,2026-09-15 16:14:40,Invoice higher than expected,"Following up on last week. Our invoice this month was 7% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. Please send a breakdown of the query volume by team. Thanks!",End user,ACC-020
1458,2026-07-19 07:26:55,Usage bill question,"Hello, Please send a breakdown of the query volume by team. Our invoice this month was 5% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. I cannot find a usage breakdown that explains the overage. Thanks!",Admin,ACC-006
1459,2026-07-29 02:19:49,CSV import failed,"Hello, I uploaded a CSV with 4100 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. The importer says ""Upload complete"", but half of the rows are missing from the table. We had to split the file into smaller chunks by hand, which took most of the afternoon. Loop in our billing contact, billing@northwind-analytics.com, on the reply. Thanks in advance.",Buyer,ACC-051
1460,2026-08-26 21:05:49,Have to remap columns every time,"Could the app remember the mapping for a file with the same columns? Every time we import the weekly export, we have to map all 17 columns again. Any update would help.",End user,ACC-005
1461,2026-06-23 09:28:54,Mapping not saved,Quick question. Could the app remember the mapping for a file with the same columns? Our ops lead spends about 16 minutes per upload just clicking through the mapping screen.,End user,ACC-007
1462,2026-08-22 09:49:03,Invoice higher than expected,"Hi there. Please send a breakdown of the query volume by team. Finance wants a way to set a spending cap before the renewal conversation. I cannot find a usage breakdown that explains the overage. Our invoice this month was 13% higher than last month, and nobody on our side changed anything. Thanks in advance.",End user,ACC-052
1463,2026-08-13 19:34:45,Dashboard totals are wrong,"Quick question. We filtered both systems to the same date range, and the totals still differ. The revenue total on our Pipeline dashboard is about 7% lower than what Salesforce shows for the same period. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Is there a way to see which rows make up a total, so we can reconcile it ourselves?",Admin,ACC-011
1464,2026-09-15 07:57:54,Sync status unclear,"Quick question. Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Please advise.

Steps to reproduce:
1. Open the Churn dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-045
1465,2026-06-04 21:00:40,Dashboard totals are wrong,"Hello, Is there a way to see which rows make up a total, so we can reconcile it ourselves? Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Please advise.",End user,ACC-050
1466,2026-09-04 19:27:16,Stale data on the home dashboard,"Hi team, Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Thanks!",Admin,ACC-032
1467,2026-06-13 04:21:31,Field mapping lost,"Hello, Could the app remember the mapping for a file with the same columns? Every time we import the weekly export, we have to map all 26 columns again. The mapping from last week is gone, even though the file has exactly the same headers. Our ops lead spends about 21 minutes per upload just clicking through the mapping screen. Please advise.",End user,ACC-031
1468,2026-06-04 17:47:13,PNG export is blurry,"Hello, I rebuild the same 12 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap.",Buyer,ACC-033
1469,2026-08-20 02:08:30,SSO setup,"Quick question. Is there documentation for the SAML attributes you expect? Our IT team expected to configure SAML themselves, the same way they do for other tools. Thanks!",End user,ACC-059
1470,2026-09-09 02:24:55,SSO setup,"Hi team, We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Rolling out to 94 new seats is on hold until SSO works. Any update would help.",Admin,ACC-054
1471,2026-07-30 21:48:57,Okta integration help,"Following up on last week. Is there documentation for the SAML attributes you expect? We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Rolling out to 339 new seats is on hold until SSO works.",End user,ACC-030
1472,2026-09-07 00:20:05,SSO setup,"Hello, Is there documentation for the SAML attributes you expect? Rolling out to 132 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Thanks!",Admin,ACC-054
1473,2026-08-21 23:19:32,Charts break in slides,"Hi there. The PNG export is blurry on a projector, so we take screenshots instead. I rebuild the same 4 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this. When I export a chart to slides, the colors reset and the axis labels overlap. Thanks!

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-034
1474,2026-09-08 06:32:39,Numbers don't match Salesforce,"Hi team, The revenue total on our Revenue dashboard is about 11% lower than what Salesforce shows for the same period. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Thanks in advance.",End user,ACC-039
1475,2026-09-20 01:16:59,Invoice higher than expected,"Hello, I cannot find a usage breakdown that explains the overage. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 18% higher than last month, and nobody on our side changed anything. Please send a breakdown of the query volume by team. Thanks!",End user,ACC-007
1476,2026-08-06 15:06:46,PNG export is blurry,"Following up on last week. An SVG or high-resolution export would fix most of this. When I export a chart to slides, the colors reset and the axis labels overlap. I rebuild the same 14 charts in PowerPoint every month for the board deck. Thanks in advance.",Admin,ACC-002
1477,2026-08-07 06:14:11,Stale data on the home dashboard,"Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Any update would help.",Admin,ACC-038
1478,2026-07-24 05:53:58,Sync status unclear,"Following up on last week. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Please advise.",Admin,ACC-033
1479,2026-07-01 03:53:45,Charts break in slides,"Quick question. I rebuild the same 7 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. Any update would help.",Executive,ACC-043
1480,2026-09-11 02:38:50,Revenue chart off by a few percent,"Hello, We filtered both systems to the same date range, and the totals still differ. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Thanks in advance.",Buyer,
1481,2026-06-13 11:46:04,Export to PowerPoint loses formatting,"Quick question. When I export a chart to slides, the colors reset and the axis labels overlap. An SVG or high-resolution export would fix most of this. Please advise.",Admin,ACC-043
1482,2026-06-17 09:46:39,Upload rejected with no reason,"Quick question. This blocks our weekly reporting, because the numbers are incomplete until someone notices. If a row is malformed, please tell us which one, instead of silently dropping it. We had to split the file into smaller chunks by hand, which took most of the afternoon. Thanks in advance.

Steps to reproduce:
1. Open the Weekly KPIs dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Executive,ACC-018
1483,2026-06-09 16:44:44,Sync status unclear,"Quick question. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. I can't tell when the Executive Summary dashboard last refreshed, so I don't know if it includes today's orders. Any update would help.",End user,ACC-018
1484,2026-07-24 05:21:45,Unexpected overage charge,"Following up on last week. I cannot find a usage breakdown that explains the overage. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 16% higher than last month, and nobody on our side changed anything. Please send a breakdown of the query volume by team. Please advise.",Executive,
1485,2026-07-03 07:09:15,PNG export is blurry,"Hello, The PNG export is blurry on a projector, so we take screenshots instead. When I export a chart to slides, the colors reset and the axis labels overlap. Please advise.",End user,ACC-048
1486,2026-07-08 13:27:18,Access control request,"Hi team, We need to restrict the Executive Summary dashboard to the finance team only. Can admins create groups and share a folder with a group instead of with each person?",Buyer,ACC-002
1487,2026-07-04 13:08:22,Sync status unclear,"Following up on last week. I can't tell when the Pipeline dashboard last refreshed, so I don't know if it includes today's orders. Our execs asked twice this week whether the data was current. Please advise.",End user,ACC-060
1488,2026-07-29 12:59:03,Numbers don't match Salesforce,"Hi team, I have to screenshot the source system next to yours in every exec review to prove the figure is right. We filtered both systems to the same date range, and the totals still differ. Thanks in advance.",End user,ACC-047
1489,2026-06-08 16:27:08,Sync status unclear,"Hello, I can't tell when the Revenue dashboard last refreshed, so I don't know if it includes today's orders. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Thanks in advance.",Buyer,ACC-039
1490,2026-08-11 18:04:55,Stale data on the home dashboard,"Hi there. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. I can't tell when the Revenue dashboard last refreshed, so I don't know if it includes today's orders.",Buyer,
1491,2026-07-20 06:58:22,Mapping not saved,"Every time we import the weekly export, we have to map all 12 columns again. The mapping from last week is gone, even though the file has exactly the same headers. Could the app remember the mapping for a file with the same columns?

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-023
1492,2026-08-21 04:11:53,Have to remap columns every time,Hi there. Could the app remember the mapping for a file with the same columns? Our ops lead spends about 52 minutes per upload just clicking through the mapping screen. Thanks in advance.,Admin,ACC-023
1493,2026-07-29 15:27:13,Upload rejected with no reason,"Quick question. If a row is malformed, please tell us which one, instead of silently dropping it. The importer says ""Upload complete"", but half of the rows are missing from the table. Any update would help.",End user,ACC-047
1494,2026-07-10 13:17:54,SSO setup,"Hi team, We want to enable SSO with Okta, but the settings page says to contact support. Rolling out to 286 new seats is on hold until SSO works. Is there documentation for the SAML attributes you expect? Please advise.",Buyer,ACC-048
1495,2026-08-24 23:10:24,CSV import failed,"Hello, The importer says ""Upload complete"", but half of the rows are missing from the table. If a row is malformed, please tell us which one, instead of silently dropping it. We had to split the file into smaller chunks by hand, which took most of the afternoon. Any update would help.",Executive,ACC-011
1496,2026-09-13 04:33:22,Export to PowerPoint loses formatting,"Quick question. When I export a chart to slides, the colors reset and the axis labels overlap. The PNG export is blurry on a projector, so we take screenshots instead. Any update would help.",Admin,ACC-032
1497,2026-08-30 19:40:22,CSV import failed,"Quick question. If a row is malformed, please tell us which one, instead of silently dropping it. We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 4200 rows and only part of it came through, with no error message. Thanks!",Admin,ACC-029
1498,2026-08-17 16:01:51,Numbers don't match Salesforce,"Quick question. We filtered both systems to the same date range, and the totals still differ. The revenue total on our Churn dashboard is about 10% lower than what Salesforce shows for the same period. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Thanks!",End user,ACC-034
1499,2026-06-14 00:13:00,Mapping not saved,"Hi there. Could the app remember the mapping for a file with the same columns? Our ops lead spends about 11 minutes per upload just clicking through the mapping screen. Every time we import the weekly export, we have to map all 19 columns again. Please advise.",End user,ACC-045
1500,2026-09-17 23:25:28,When was this data refreshed?,"Following up on last week. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. I can't tell when the Churn dashboard last refreshed, so I don't know if it includes today's orders. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Loop in our billing contact, billing@northwind-analytics.com, on the reply. Thanks in advance.

Steps to reproduce:
1. Open the Marketing Funnel dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-003
